<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
GAZP,0,20090111,181429,111.990000000,5
GAZP,0,20090111,181431,111.990000000,100
GAZP,0,20090111,181432,111.980000000,5455
GAZP,0,20090111,181433,111.970000000,5
GAZP,0,20090111,181433,111.970000000,95
GAZP,0,20090111,181436,111.990000000,178
GAZP,0,20090111,181436,111.970000000,80
GAZP,0,20090111,181438,111.990000000,600
GAZP,0,20090111,181438,111.970000000,4395
GAZP,0,20090111,181438,111.970000000,1000
GAZP,0,20090111,181442,111.970000000,5
GAZP,0,20090111,181445,111.970000000,175
GAZP,0,20090111,181445,111.980000000,50
GAZP,0,20090111,181445,111.980000000,5
GAZP,0,20090111,181445,111.980000000,270
GAZP,0,20090111,181453,111.980000000,5
GAZP,0,20090111,181453,111.960000000,100
GAZP,0,20090111,181453,111.960000000,2687
GAZP,0,20090111,181454,111.980000000,100
GAZP,0,20090111,181459,111.970000000,10
GAZP,0,20090111,181504,111.960000000,10
GAZP,0,20090111,181505,111.960000000,197
GAZP,0,20090111,181505,111.960000000,68
GAZP,0,20090111,181506,111.970000000,50
GAZP,0,20090111,181508,111.950000000,400
GAZP,0,20090111,181508,111.950000000,80
GAZP,0,20090111,181508,111.950000000,41
GAZP,0,20090111,181508,111.950000000,480
GAZP,0,20090111,181508,111.950000000,200
GAZP,0,20090111,181508,111.950000000,100
GAZP,0,20090111,181508,111.950000000,73
GAZP,0,20090111,181508,111.940000000,360
GAZP,0,20090111,181508,111.940000000,40
GAZP,0,20090111,181508,111.940000000,400
GAZP,0,20090111,181508,111.940000000,125
GAZP,0,20090111,181508,111.940000000,701
GAZP,0,20090111,181509,111.970000000,5
GAZP,0,20090111,181511,111.940000000,4299
GAZP,0,20090111,181511,111.940000000,37
GAZP,0,20090111,181512,111.930000000,3007
GAZP,0,20090111,181512,111.930000000,400
GAZP,0,20090111,181512,111.930000000,100
GAZP,0,20090111,181512,111.930000000,93
GAZP,0,20090111,181512,111.930000000,2200
GAZP,0,20090111,181513,111.930000000,20
GAZP,0,20090111,181514,111.950000000,5
GAZP,0,20090111,181515,111.930000000,100
GAZP,0,20090111,181516,111.930000000,1823
GAZP,0,20090111,181516,111.920000000,5
GAZP,0,20090111,181516,111.920000000,10
GAZP,0,20090111,181516,111.920000000,10
GAZP,0,20090111,181516,111.920000000,500
GAZP,0,20090111,181516,111.920000000,1125
GAZP,0,20090111,181516,111.910000000,5
GAZP,0,20090111,181516,111.910000000,8
GAZP,0,20090111,181516,111.910000000,200
GAZP,0,20090111,181516,111.910000000,500
GAZP,0,20090111,181516,111.910000000,130
GAZP,0,20090111,181516,111.910000000,20
GAZP,0,20090111,181516,111.910000000,100
GAZP,0,20090111,181516,111.910000000,215
GAZP,0,20090111,181516,111.900000000,50
GAZP,0,20090111,181516,111.900000000,4
GAZP,0,20090111,181516,111.900000000,3925
GAZP,0,20090111,181516,111.900000000,150
GAZP,0,20090111,181516,111.900000000,10
GAZP,0,20090111,181516,111.900000000,345
GAZP,0,20090111,181516,111.900000000,500
GAZP,0,20090111,181516,111.900000000,300
GAZP,0,20090111,181516,111.900000000,100
GAZP,0,20090111,181516,111.900000000,400
GAZP,0,20090111,181516,111.900000000,7000
GAZP,0,20090111,181516,111.890000000,50
GAZP,0,20090111,181518,111.900000000,20
GAZP,0,20090111,181519,111.900000000,200
GAZP,0,20090111,181519,111.900000000,55
GAZP,0,20090111,181520,111.890000000,50
GAZP,0,20090111,181520,111.880000000,1
GAZP,0,20090111,181520,111.900000000,10000
GAZP,0,20090111,181526,111.900000000,55
GAZP,0,20090111,181527,111.900000000,200
GAZP,0,20090111,181529,111.900000000,2
GAZP,0,20090111,181531,111.880000000,100
GAZP,0,20090111,181531,111.880000000,8
GAZP,0,20090111,181531,111.880000000,1
GAZP,0,20090111,181531,111.880000000,91
GAZP,0,20090111,181532,111.900000000,276
GAZP,0,20090111,181533,111.920000000,200
GAZP,0,20090111,181534,111.900000000,110
GAZP,0,20090111,181537,111.900000000,100
GAZP,0,20090111,181538,111.900000000,14
GAZP,0,20090111,181541,111.900000000,786
GAZP,0,20090111,181541,111.900000000,5000
GAZP,0,20090111,181542,111.900000000,14
GAZP,0,20090111,181542,111.880000000,109
GAZP,0,20090111,181542,111.880000000,100
GAZP,0,20090111,181542,111.880000000,10
GAZP,0,20090111,181542,111.880000000,30
GAZP,0,20090111,181542,111.880000000,20
GAZP,0,20090111,181542,111.880000000,469
GAZP,0,20090111,181542,111.880000000,224
GAZP,0,20090111,181542,111.870000000,14038
GAZP,0,20090111,181542,111.870000000,45
GAZP,0,20090111,181542,111.870000000,60
GAZP,0,20090111,181544,111.900000000,2
GAZP,0,20090111,181544,111.870000000,5000
GAZP,0,20090111,181544,111.870000000,1
GAZP,0,20090111,181545,111.870000000,1
GAZP,0,20090111,181545,111.870000000,2345
GAZP,0,20090111,181545,111.870000000,1
GAZP,0,20090111,181545,111.870000000,1654
GAZP,0,20090111,181546,111.900000000,104
GAZP,0,20090111,181546,111.900000000,26
GAZP,0,20090111,181547,111.870000000,24
GAZP,0,20090111,181547,111.870000000,125
GAZP,0,20090111,181547,111.870000000,100
GAZP,0,20090111,181548,111.870000000,897
GAZP,0,20090111,181548,111.870000000,1103
GAZP,0,20090111,181549,111.870000000,897
GAZP,0,20090111,181549,111.870000000,4
GAZP,0,20090111,181549,111.860000000,5
GAZP,0,20090111,181549,111.860000000,1
GAZP,0,20090111,181549,111.860000000,44
GAZP,0,20090111,181549,111.860000000,56
GAZP,0,20090111,181549,111.860000000,500
GAZP,0,20090111,181549,111.860000000,209
GAZP,0,20090111,181551,111.850000000,200
GAZP,0,20090111,181551,111.850000000,390
GAZP,0,20090111,181551,111.850000000,100
GAZP,0,20090111,181551,111.850000000,1
GAZP,0,20090111,181551,111.850000000,3
GAZP,0,20090111,181551,111.850000000,506
GAZP,0,20090111,181553,111.850000000,5075
GAZP,0,20090111,181554,111.860000000,5
GAZP,0,20090111,181554,111.850000000,11419
GAZP,0,20090111,181555,111.850000000,5
GAZP,0,20090111,181557,111.840000000,1
GAZP,0,20090111,181557,111.840000000,100
GAZP,0,20090111,181557,111.840000000,30
GAZP,0,20090111,181557,111.820000000,109
GAZP,0,20090111,181557,111.850000000,200
GAZP,0,20090111,181559,111.820000000,1
GAZP,0,20090111,181559,111.820000000,5
GAZP,0,20090111,181559,111.820000000,439
GAZP,0,20090111,181559,111.810000000,10
GAZP,0,20090111,181559,111.810000000,5
GAZP,0,20090111,181559,111.810000000,509
GAZP,0,20090111,181600,111.810000000,491
GAZP,0,20090111,181600,111.810000000,500
GAZP,0,20090111,181600,111.810000000,9
GAZP,0,20090111,181600,111.810000000,5
GAZP,0,20090111,181600,111.810000000,226
GAZP,0,20090111,181600,111.800000000,2900
GAZP,0,20090111,181600,111.800000000,100
GAZP,0,20090111,181600,111.800000000,1
GAZP,0,20090111,181600,111.800000000,10000
GAZP,0,20090111,181600,111.800000000,1500
GAZP,0,20090111,181600,111.800000000,5
GAZP,0,20090111,181600,111.800000000,10
GAZP,0,20090111,181600,111.800000000,500
GAZP,0,20090111,181600,111.800000000,2000
GAZP,0,20090111,181600,111.800000000,2500
GAZP,0,20090111,181600,111.800000000,500
GAZP,0,20090111,181600,111.800000000,19
GAZP,0,20090111,181600,111.800000000,100
GAZP,0,20090111,181600,111.800000000,1000
GAZP,0,20090111,181600,111.800000000,200
GAZP,0,20090111,181600,111.790000000,250
GAZP,0,20090111,181600,111.790000000,100
GAZP,0,20090111,181600,111.770000000,90
GAZP,0,20090111,181600,111.770000000,10
GAZP,0,20090111,181600,111.770000000,100
GAZP,0,20090111,181600,111.770000000,4
GAZP,0,20090111,181600,111.770000000,80
GAZP,0,20090111,181600,111.770000000,2
GAZP,0,20090111,181600,111.770000000,218
GAZP,0,20090111,181600,111.760000000,49
GAZP,0,20090111,181600,111.760000000,151
GAZP,0,20090111,181600,111.760000000,5
GAZP,0,20090111,181600,111.760000000,50
GAZP,0,20090111,181600,111.760000000,50
GAZP,0,20090111,181600,111.760000000,244
GAZP,0,20090111,181600,111.760000000,1
GAZP,0,20090111,181600,111.760000000,10
GAZP,0,20090111,181600,111.760000000,1745
GAZP,0,20090111,181600,111.750000000,1633
GAZP,0,20090111,181600,111.750000000,11
GAZP,0,20090111,181601,111.750000000,300
GAZP,0,20090111,181601,111.790000000,25
GAZP,0,20090111,181601,111.750000000,4000
GAZP,0,20090111,181602,111.790000000,200
GAZP,0,20090111,181602,111.790000000,100
GAZP,0,20090111,181603,111.750000000,1
GAZP,0,20090111,181603,111.750000000,3
GAZP,0,20090111,181604,111.750000000,5
GAZP,0,20090111,181605,111.750000000,2
GAZP,0,20090111,181605,111.750000000,200
GAZP,0,20090111,181606,111.750000000,200
GAZP,0,20090111,181607,111.750000000,18
GAZP,0,20090111,181607,111.750000000,200
GAZP,0,20090111,181608,111.790000000,27
GAZP,0,20090111,181609,111.780000000,200
GAZP,0,20090111,181609,111.750000000,2000
GAZP,0,20090111,181610,111.790000000,1
GAZP,0,20090111,181610,111.790000000,50
GAZP,0,20090111,181611,111.770000000,1
GAZP,0,20090111,181611,111.750000000,99
GAZP,0,20090111,181613,111.750000000,1000
GAZP,0,20090111,181613,111.790000000,77
GAZP,0,20090111,181614,111.750000000,30
GAZP,0,20090111,181615,111.790000000,100
GAZP,0,20090111,181615,111.750000000,2
GAZP,0,20090111,181615,111.790000000,2
GAZP,0,20090111,181615,111.750000000,5
GAZP,0,20090111,181616,111.750000000,2000
GAZP,0,20090111,181616,111.750000000,300
GAZP,0,20090111,181616,111.750000000,1000
GAZP,0,20090111,181616,111.750000000,2
GAZP,0,20090111,181617,111.760000000,1
GAZP,0,20090111,181619,111.760000000,332
GAZP,0,20090111,181619,111.760000000,100
GAZP,0,20090111,181619,111.750000000,1068
GAZP,0,20090111,181620,111.750000000,5921
GAZP,0,20090111,181620,111.750000000,2
GAZP,0,20090111,181620,111.750000000,1
GAZP,0,20090111,181620,111.750000000,76
GAZP,0,20090111,181621,111.750000000,1
GAZP,0,20090111,181621,111.750000000,5
GAZP,0,20090111,181621,111.750000000,50
GAZP,0,20090111,181621,111.750000000,668
GAZP,0,20090111,181621,111.750000000,100
GAZP,0,20090111,181621,111.750000000,232
GAZP,0,20090111,181622,111.750000000,2
GAZP,0,20090111,181622,111.750000000,3
GAZP,0,20090111,181623,111.750000000,100
GAZP,0,20090111,181623,111.750000000,5
GAZP,0,20090111,181624,111.750000000,328
GAZP,0,20090111,181624,111.750000000,1128
GAZP,0,20090111,181624,111.750000000,250
GAZP,0,20090111,181624,111.750000000,10
GAZP,0,20090111,181624,111.750000000,100
GAZP,0,20090111,181624,111.750000000,10
GAZP,0,20090111,181624,111.740000000,9
GAZP,0,20090111,181625,111.740000000,1
GAZP,0,20090111,181625,111.740000000,1
GAZP,0,20090111,181625,111.740000000,6
GAZP,0,20090111,181625,111.750000000,2
GAZP,0,20090111,181626,111.740000000,5
GAZP,0,20090111,181626,111.740000000,11
GAZP,0,20090111,181626,111.740000000,11
GAZP,0,20090111,181626,111.740000000,2
GAZP,0,20090111,181626,111.730000000,6
GAZP,0,20090111,181626,111.730000000,94
GAZP,0,20090111,181626,111.730000000,6
GAZP,0,20090111,181626,111.730000000,2
GAZP,0,20090111,181628,111.730000000,99
GAZP,0,20090111,181628,111.730000000,50
GAZP,0,20090111,181628,111.730000000,2
GAZP,0,20090111,181629,111.750000000,33
GAZP,0,20090111,181629,111.730000000,6000
GAZP,0,20090111,181629,111.730000000,3841
GAZP,0,20090111,181629,111.730000000,2
GAZP,0,20090111,181629,111.730000000,100
GAZP,0,20090111,181629,111.720000000,50
GAZP,0,20090111,181629,111.720000000,5
GAZP,0,20090111,181629,111.720000000,100
GAZP,0,20090111,181629,111.720000000,2
GAZP,0,20090111,181629,111.710000000,100
GAZP,0,20090111,181629,111.710000000,30
GAZP,0,20090111,181629,111.710000000,10
GAZP,0,20090111,181629,111.710000000,10
GAZP,0,20090111,181629,111.710000000,100
GAZP,0,20090111,181629,111.710000000,10
GAZP,0,20090111,181629,111.710000000,20
GAZP,0,20090111,181629,111.710000000,100
GAZP,0,20090111,181629,111.700000000,20
GAZP,0,20090111,181629,111.700000000,100
GAZP,0,20090111,181629,111.700000000,5
GAZP,0,20090111,181629,111.700000000,500
GAZP,0,20090111,181629,111.700000000,100
GAZP,0,20090111,181629,111.700000000,11
GAZP,0,20090111,181629,111.700000000,1
GAZP,0,20090111,181629,111.700000000,100
GAZP,0,20090111,181629,111.700000000,4683
GAZP,0,20090111,181629,111.700000000,100
GAZP,0,20090111,181629,111.710000000,5
GAZP,0,20090111,181629,111.750000000,4
GAZP,0,20090111,181629,111.710000000,74
GAZP,0,20090111,181630,111.710000000,2
GAZP,0,20090111,181631,111.740000000,11
GAZP,0,20090111,181631,111.710000000,19
GAZP,0,20090111,181631,111.710000000,5
GAZP,0,20090111,181631,111.700000000,75
GAZP,0,20090111,181632,111.700000000,8
GAZP,0,20090111,181632,111.700000000,3834
GAZP,0,20090111,181632,111.700000000,1404
GAZP,0,20090111,181632,111.700000000,596
GAZP,0,20090111,181632,111.700000000,254
GAZP,0,20090111,181633,111.700000000,100
GAZP,0,20090111,181633,111.700000000,25
GAZP,0,20090111,181633,111.710000000,200
GAZP,0,20090111,181633,111.710000000,2
GAZP,0,20090111,181633,111.710000000,20
GAZP,0,20090111,181633,111.700000000,980
GAZP,0,20090111,181633,111.700000000,141
GAZP,0,20090111,181633,111.700000000,2
GAZP,0,20090111,181634,111.690000000,1
GAZP,0,20090111,181635,111.690000000,150
GAZP,0,20090111,181636,111.690000000,2
GAZP,0,20090111,181636,111.690000000,3
GAZP,0,20090111,181637,111.690000000,50
GAZP,0,20090111,181637,111.680000000,50
GAZP,0,20090111,181637,111.650000000,25
GAZP,0,20090111,181637,111.650000000,25
GAZP,0,20090111,181637,111.650000000,1
GAZP,0,20090111,181637,111.650000000,1
GAZP,0,20090111,181637,111.650000000,28
GAZP,0,20090111,181638,111.650000000,85
GAZP,0,20090111,181638,111.650000000,55
GAZP,0,20090111,181638,111.680000000,2
GAZP,0,20090111,181638,111.660000000,3
GAZP,0,20090111,181641,111.660000000,2
GAZP,0,20090111,181642,111.650000000,3
GAZP,0,20090111,181643,111.660000000,898
GAZP,0,20090111,181644,111.650000000,1
GAZP,0,20090111,181645,111.650000000,100
GAZP,0,20090111,181645,111.690000000,215
GAZP,0,20090111,181645,111.700000000,157
GAZP,0,20090111,181645,111.700000000,200
GAZP,0,20090111,181645,111.700000000,300
GAZP,0,20090111,181647,111.710000000,4000
GAZP,0,20090111,181648,111.700000000,228
GAZP,0,20090111,181648,111.660000000,450
GAZP,0,20090111,181648,111.660000000,1
GAZP,0,20090111,181648,111.660000000,100
GAZP,0,20090111,181648,111.650000000,221
GAZP,0,20090111,181649,111.700000000,10
GAZP,0,20090111,181649,111.700000000,70
GAZP,0,20090111,181649,111.660000000,440
GAZP,0,20090111,181649,111.650000000,480
GAZP,0,20090111,181650,111.650000000,1
GAZP,0,20090111,181651,111.650000000,2
GAZP,0,20090111,181652,111.650000000,3
GAZP,0,20090111,181652,111.690000000,235
GAZP,0,20090111,181652,111.690000000,450
GAZP,0,20090111,181652,111.700000000,228
GAZP,0,20090111,181652,111.700000000,87
GAZP,0,20090111,181652,111.700000000,1
GAZP,0,20090111,181653,111.690000000,5
GAZP,0,20090111,181653,111.700000000,30
GAZP,0,20090111,181653,111.690000000,3
GAZP,0,20090111,181655,111.690000000,92
GAZP,0,20090111,181655,111.650000000,7
GAZP,0,20090111,181655,111.690000000,221
GAZP,0,20090111,181655,111.700000000,4882
GAZP,0,20090111,181655,111.700000000,2000
GAZP,0,20090111,181655,111.700000000,1000
GAZP,0,20090111,181655,111.710000000,1555
GAZP,0,20090111,181655,111.730000000,100
GAZP,0,20090111,181656,111.710000000,2
GAZP,0,20090111,181657,111.710000000,11
GAZP,0,20090111,181657,111.730000000,300
GAZP,0,20090111,181658,111.730000000,876
GAZP,0,20090111,181658,111.740000000,9
GAZP,0,20090111,181658,111.750000000,335
GAZP,0,20090111,181658,111.750000000,2780
GAZP,0,20090111,181659,111.750000000,2220
GAZP,0,20090111,181659,111.750000000,1570
GAZP,0,20090111,181659,111.750000000,1
GAZP,0,20090111,181659,111.750000000,100
GAZP,0,20090111,181659,111.750000000,1
GAZP,0,20090111,181659,111.750000000,8
GAZP,0,20090111,181659,111.750000000,1100
GAZP,0,20090111,181659,111.710000000,1500
GAZP,0,20090111,181702,111.720000000,20
GAZP,0,20090111,181703,111.730000000,20
GAZP,0,20090111,181705,111.730000000,199
GAZP,0,20090111,181705,111.720000000,1
GAZP,0,20090111,181705,111.750000000,246
GAZP,0,20090111,181705,111.770000000,54
GAZP,0,20090111,181705,111.730000000,2
GAZP,0,20090111,181706,111.760000000,203
GAZP,0,20090111,181706,111.770000000,197
GAZP,0,20090111,181708,111.770000000,500
GAZP,0,20090111,181708,111.750000000,246
GAZP,0,20090111,181708,111.730000000,4
GAZP,0,20090111,181709,111.770000000,400
GAZP,0,20090111,181709,111.770000000,100
GAZP,0,20090111,181709,111.750000000,246
GAZP,0,20090111,181709,111.760000000,238
GAZP,0,20090111,181709,111.770000000,1416
GAZP,0,20090111,181710,111.730000000,200
GAZP,0,20090111,181710,111.720000000,50
GAZP,0,20090111,181711,111.720000000,2
GAZP,0,20090111,181711,111.750000000,200
GAZP,0,20090111,181711,111.750000000,500
GAZP,0,20090111,181711,111.720000000,3
GAZP,0,20090111,181712,111.750000000,500
GAZP,0,20090111,181712,111.720000000,828
GAZP,0,20090111,181712,111.750000000,200
GAZP,0,20090111,181712,111.760000000,219
GAZP,0,20090111,181712,111.760000000,2
GAZP,0,20090111,181712,111.770000000,55
GAZP,0,20090111,181712,111.770000000,1000
GAZP,0,20090111,181712,111.760000000,79
GAZP,0,20090111,181712,111.730000000,238
GAZP,0,20090111,181712,111.720000000,183
GAZP,0,20090111,181713,111.730000000,1
GAZP,0,20090111,181715,111.760000000,236
GAZP,0,20090111,181715,111.770000000,264
GAZP,0,20090111,181718,111.770000000,5800
GAZP,0,20090111,181718,111.750000000,1
GAZP,0,20090111,181718,111.750000000,7
GAZP,0,20090111,181719,111.750000000,5
GAZP,0,20090111,181719,111.750000000,2
GAZP,0,20090111,181720,111.750000000,123
GAZP,0,20090111,181721,111.770000000,50
GAZP,0,20090111,181721,111.750000000,2
GAZP,0,20090111,181722,111.750000000,4860
GAZP,0,20090111,181722,111.750000000,10
GAZP,0,20090111,181723,111.750000000,55
GAZP,0,20090111,181724,111.740000000,10
GAZP,0,20090111,181724,111.730000000,491
GAZP,0,20090111,181725,111.730000000,2
GAZP,0,20090111,181725,111.730000000,7
GAZP,0,20090111,181725,111.720000000,7933
GAZP,0,20090111,181725,111.720000000,500
GAZP,0,20090111,181725,111.720000000,100
GAZP,0,20090111,181725,111.710000000,13829
GAZP,0,20090111,181725,111.710000000,2
GAZP,0,20090111,181725,111.710000000,237
GAZP,0,20090111,181725,111.700000000,1
GAZP,0,20090111,181726,111.700000000,100
GAZP,0,20090111,181726,111.700000000,2
GAZP,0,20090111,181726,111.670000000,9
GAZP,0,20090111,181726,111.700000000,100
GAZP,0,20090111,181726,111.700000000,500
GAZP,0,20090111,181727,111.700000000,100
GAZP,0,20090111,181727,111.670000000,1
GAZP,0,20090111,181727,111.670000000,7
GAZP,0,20090111,181728,111.700000000,300
GAZP,0,20090111,181730,111.700000000,20
GAZP,0,20090111,181730,111.700000000,3
GAZP,0,20090111,181731,111.670000000,193
GAZP,0,20090111,181731,111.670000000,4
GAZP,0,20090111,181731,111.660000000,3
GAZP,0,20090111,181732,111.660000000,2
GAZP,0,20090111,181732,111.700000000,10
GAZP,0,20090111,181735,111.700000000,100
GAZP,0,20090111,181736,111.670000000,450
GAZP,0,20090111,181736,111.660000000,95
GAZP,0,20090111,181736,111.660000000,424
GAZP,0,20090111,181736,111.660000000,50
GAZP,0,20090111,181736,111.660000000,208
GAZP,0,20090111,181736,111.650000000,818
GAZP,0,20090111,181737,111.650000000,5
GAZP,0,20090111,181738,111.690000000,1
GAZP,0,20090111,181738,111.690000000,50
GAZP,0,20090111,181739,111.650000000,160
GAZP,0,20090111,181741,111.690000000,5
GAZP,0,20090111,181743,111.690000000,200
GAZP,0,20090111,181747,111.690000000,5
GAZP,0,20090111,181748,111.690000000,1
GAZP,0,20090111,181751,111.690000000,50
GAZP,0,20090111,181751,111.660000000,1
GAZP,0,20090111,181752,111.690000000,5
GAZP,0,20090111,181755,111.670000000,1
GAZP,0,20090111,181757,111.690000000,184
GAZP,0,20090111,181757,111.690000000,33
GAZP,0,20090111,181757,111.700000000,14532
GAZP,0,20090111,181758,111.710000000,10
GAZP,0,20090111,181758,111.750000000,75
GAZP,0,20090111,181758,111.750000000,50
GAZP,0,20090111,181758,111.760000000,275
GAZP,0,20090111,181759,111.710000000,2
GAZP,0,20090111,181759,111.760000000,5
GAZP,0,20090111,181802,111.760000000,1
GAZP,0,20090111,181804,111.760000000,5
GAZP,0,20090111,181805,111.760000000,3000
GAZP,0,20090111,181807,111.760000000,500
GAZP,0,20090111,181807,111.760000000,208
GAZP,0,20090111,181807,111.770000000,92
GAZP,0,20090111,181809,111.760000000,244
GAZP,0,20090111,181817,111.760000000,1
GAZP,0,20090111,181820,111.770000000,545
GAZP,0,20090111,181820,111.760000000,200
GAZP,0,20090111,181821,111.760000000,7
GAZP,0,20090111,181822,111.760000000,1
GAZP,0,20090111,181822,111.760000000,1
GAZP,0,20090111,181823,111.770000000,10
GAZP,0,20090111,181824,111.760000000,400
GAZP,0,20090111,181833,111.760000000,1
GAZP,0,20090111,181833,111.760000000,2
GAZP,0,20090111,181833,111.760000000,1
GAZP,0,20090111,181833,111.740000000,2
GAZP,0,20090111,181833,111.740000000,243
GAZP,0,20090111,181833,111.730000000,251
GAZP,0,20090111,181833,111.780000000,5
GAZP,0,20090111,181834,111.780000000,1695
GAZP,0,20090111,181834,111.790000000,266
GAZP,0,20090111,181834,111.800000000,1000
GAZP,0,20090111,181834,111.800000000,1
GAZP,0,20090111,181834,111.800000000,10000
GAZP,0,20090111,181834,111.830000000,89
GAZP,0,20090111,181834,111.840000000,140
GAZP,0,20090111,181834,111.850000000,11809
GAZP,0,20090111,181839,111.780000000,5
GAZP,0,20090111,181839,111.750000000,215
GAZP,0,20090111,181839,111.730000000,199
GAZP,0,20090111,181839,111.730000000,806
GAZP,0,20090111,181840,111.770000000,50
GAZP,0,20090111,181842,111.770000000,1
GAZP,0,20090111,181845,111.780000000,999
GAZP,0,20090111,181845,111.770000000,170
GAZP,0,20090111,181845,111.760000000,1831
GAZP,0,20090111,181849,111.830000000,5
GAZP,0,20090111,181850,111.800000000,2
GAZP,0,20090111,181855,111.800000000,5
GAZP,0,20090111,181856,111.780000000,5
GAZP,0,20090111,181857,111.780000000,195
GAZP,0,20090111,181857,111.780000000,10
GAZP,0,20090111,181857,111.770000000,6
GAZP,0,20090111,181858,111.780000000,2
GAZP,0,20090111,181859,111.800000000,5
GAZP,0,20090111,181859,111.780000000,26
GAZP,0,20090111,181859,111.770000000,4
GAZP,0,20090111,181900,111.770000000,2
GAZP,0,20090111,181901,111.780000000,3
GAZP,0,20090111,181901,111.780000000,5
GAZP,0,20090111,181902,111.800000000,38
GAZP,0,20090111,181902,111.830000000,445
GAZP,0,20090111,181902,111.840000000,221
GAZP,0,20090111,181902,111.840000000,50
GAZP,0,20090111,181902,111.840000000,206
GAZP,0,20090111,181904,111.780000000,67
GAZP,0,20090111,181904,111.780000000,208
GAZP,0,20090111,181904,111.770000000,725
GAZP,0,20090111,181904,111.840000000,5
GAZP,0,20090111,181906,111.800000000,1
GAZP,0,20090111,181913,111.800000000,5
GAZP,0,20090111,181916,111.800000000,20
GAZP,0,20090111,181919,111.800000000,74
GAZP,0,20090111,181919,111.800000000,424
GAZP,0,20090111,181921,111.840000000,5
GAZP,0,20090111,181922,111.800000000,2
GAZP,0,20090111,181922,111.780000000,1
GAZP,0,20090111,181922,111.780000000,2
GAZP,0,20090111,181924,111.840000000,200
GAZP,0,20090111,181935,111.840000000,1584
GAZP,0,20090111,181935,111.840000000,816
GAZP,0,20090111,181935,111.800000000,1
GAZP,0,20090111,181938,111.840000000,184
GAZP,0,20090111,181938,111.840000000,140
GAZP,0,20090111,181938,111.840000000,227
GAZP,0,20090111,181938,111.850000000,38191
GAZP,0,20090111,181938,111.850000000,100
GAZP,0,20090111,181938,111.850000000,100
GAZP,0,20090111,181939,111.850000000,700
GAZP,0,20090111,181941,111.860000000,800
GAZP,0,20090111,181944,111.860000000,430
GAZP,0,20090111,181944,111.860000000,639
GAZP,0,20090111,181944,111.860000000,1
GAZP,0,20090111,181946,111.900000000,50
GAZP,0,20090111,181946,111.900000000,10
GAZP,0,20090111,181946,111.900000000,140
GAZP,0,20090111,181946,111.900000000,100
GAZP,0,20090111,181946,111.910000000,208
GAZP,0,20090111,181946,111.920000000,1000
GAZP,0,20090111,181946,111.920000000,1000
GAZP,0,20090111,181946,111.920000000,5000
GAZP,0,20090111,181946,111.920000000,5
GAZP,0,20090111,181946,111.920000000,140
GAZP,0,20090111,181946,111.930000000,215
GAZP,0,20090111,181946,111.940000000,5548
GAZP,0,20090111,181946,111.940000000,50
GAZP,0,20090111,181946,111.950000000,1534
GAZP,0,20090111,181954,111.900000000,5
GAZP,0,20090111,181957,111.900000000,100
GAZP,0,20090111,181959,111.900000000,5
GAZP,0,20090111,182001,111.900000000,970
GAZP,0,20090111,182002,111.870000000,218
GAZP,0,20090111,182002,111.860000000,799
GAZP,0,20090111,182002,111.860000000,10
GAZP,0,20090111,182002,111.860000000,2222
GAZP,0,20090111,182002,111.850000000,76751
GAZP,0,20090111,182005,111.870000000,5
GAZP,0,20090111,182006,111.870000000,95
GAZP,0,20090111,182006,111.890000000,240
GAZP,0,20090111,182006,111.900000000,111
GAZP,0,20090111,182013,111.850000000,3607
GAZP,0,20090111,182013,111.850000000,1393
GAZP,0,20090111,182014,111.870000000,1
GAZP,0,20090111,182015,111.870000000,106
GAZP,0,20090111,182015,111.830000000,100
GAZP,0,20090111,182015,111.800000000,94
GAZP,0,20090111,182015,111.800000000,5
GAZP,0,20090111,182015,111.800000000,5
GAZP,0,20090111,182015,111.880000000,5
GAZP,0,20090111,182017,111.870000000,300
GAZP,0,20090111,182017,111.800000000,400
GAZP,0,20090111,182020,111.800000000,1
GAZP,0,20090111,182020,111.800000000,2
GAZP,0,20090111,182020,111.800000000,2112
GAZP,0,20090111,182021,111.800000000,3
GAZP,0,20090111,182022,111.800000000,2
GAZP,0,20090111,182023,111.800000000,1
GAZP,0,20090111,182024,111.800000000,55
GAZP,0,20090111,182024,111.800000000,2
GAZP,0,20090111,182025,111.800000000,1
GAZP,0,20090111,182025,111.870000000,5
GAZP,0,20090111,182033,111.850000000,4470
GAZP,0,20090111,182033,111.850000000,30
GAZP,0,20090111,182033,111.810000000,500
GAZP,0,20090111,182033,111.810000000,1
GAZP,0,20090111,182033,111.810000000,100
GAZP,0,20090111,182033,111.800000000,986
GAZP,0,20090111,182033,111.800000000,1
GAZP,0,20090111,182033,111.790000000,209
GAZP,0,20090111,182033,111.790000000,600
GAZP,0,20090111,182033,111.780000000,241
GAZP,0,20090111,182033,111.780000000,10000
GAZP,0,20090111,182033,111.770000000,1263
GAZP,0,20090111,182033,111.770000000,146
GAZP,0,20090111,182033,111.770000000,150
GAZP,0,20090111,182033,111.760000000,169
GAZP,0,20090111,182033,111.760000000,500
GAZP,0,20090111,182033,111.760000000,50
GAZP,0,20090111,182033,111.740000000,211
GAZP,0,20090111,182033,111.740000000,373
GAZP,0,20090111,182034,111.870000000,198
GAZP,0,20090111,182034,111.870000000,5
